,Order Date,Sales,Trend,Seasonal,Residual,is_holiday,day_of_week,month,quarter,rolling_mean_7,rolling_std_7,rolling_max_14,rolling_min_14,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30
43,2014-03-02,202.38400000000001,1326.4624394258447,-1329.917322971536,205.83888354569126,False,6,3,1,360.0452857142856,815.6253880732072,2203.151,8.849999999999998,2203.151,95.59,2043.4,378.59400000000005
44,2014-03-03,1345.892,1327.078942188046,849.1308172413948,-830.3177594294408,False,0,3,1,551.0512857142857,874.1320660256303,2203.151,8.849999999999998,202.38400000000001,8.849999999999998,129.568,2673.87
45,2014-03-04,370.45200000000006,1327.6958690627225,-1282.3381873207452,325.09431825802267,False,1,3,1,601.1958571428571,848.2379196232671,2203.151,8.849999999999998,1345.892,19.44,576.7259999999999,25.248
46,2014-03-05,705.562,1328.313221780129,-597.8010776869537,-24.950144093175368,False,2,3,1,700.3670000000001,807.3817429161574,2203.151,8.849999999999998,370.45200000000006,11.364,21.36,46.019999999999996
47,2014-03-07,1561.0620000000001,1328.9310020133519,-217.4377740302088,449.5687720168571,False,4,3,1,915.4227142857143,807.5284505862546,2203.151,8.849999999999998,705.562,55.672000000000004,9.039999999999997,1097.25
48,2014-03-10,741.9560000000001,1329.5492113475668,-629.5585481655971,41.96533681803044,False,0,3,1,1018.637,714.7698018087121,2203.151,8.849999999999998,1561.0620000000001,19.456000000000003,54.208,426.67
49,2014-03-11,918.314,1330.1678511297132,-916.516860236664,504.66300910695077,False,1,3,1,835.0888571428574,489.30853599319977,2203.151,8.849999999999998,741.9560000000001,2203.151,37.784,3.9280000000000004
50,2014-03-14,2108.55,1330.7869225590982,610.1985330907833,167.5645443501187,False,4,3,1,1107.3982857142857,597.0563809595964,2203.151,8.849999999999998,918.314,202.38400000000001,95.59,240.5
51,2014-03-15,370.78200000000004,1331.4064265423037,-930.8067374136706,-29.81768912863322,False,5,3,1,968.0968571428572,644.0429614136585,2203.151,11.364,2108.55,1345.892,8.849999999999998,290.666
52,2014-03-16,471.92,1332.0263638339534,756.8335307893676,-1616.939894623321,False,6,3,1,982.5922857142857,629.3236174692402,2203.151,11.364,370.78200000000004,370.45200000000006,19.44,468.90000000000003
53,2014-03-17,3960.358,1332.6467353895814,1865.8552580466803,761.8560065637384,False,0,3,1,1447.563142857143,1268.4141592985875,3960.358,19.456000000000003,471.92,705.562,11.364,211.64600000000002
54,2014-03-18,5468.236,1333.2675429087499,3313.9047174373572,821.0637396538928,False,1,3,1,2005.730857142857,1984.3267846531248,5468.236,19.456000000000003,3960.358,1561.0620000000001,55.672000000000004,97.11200000000001
55,2014-03-19,590.7620000000001,1333.8887878006358,-739.0576978329328,-4.069089967702894,False,2,3,1,1984.1317142857145,2001.1272259272364,5468.236,202.38400000000001,5468.236,741.9560000000001,19.456000000000003,134.38400000000001
56,2014-03-21,4109.816000000001,1334.5104709503764,1393.341973991677,1381.9635550579471,False,4,3,1,2440.060571428571,2079.844924872273,5468.236,202.38400000000001,590.7620000000001,918.314,2203.151,330.512
57,2014-03-22,464.09299999999996,1335.1325929583452,-841.2912715222838,-29.748321436061588,False,5,3,1,2205.138142857143,2212.191907789981,5468.236,370.45200000000006,4109.816000000001,2108.55,202.38400000000001,180.32
58,2014-03-23,945.064,1335.7551537134163,-366.0880915702891,-24.603062143127318,False,6,3,1,2287.1784285714284,2142.3728413703543,5468.236,370.45200000000006,464.09299999999996,370.78200000000004,1345.892,14.56
59,2014-03-24,65.38,1336.3781529379642,-714.9489463844964,-556.0492065534678,False,0,3,1,2229.1012857142855,2204.396469244036,5468.236,65.38,945.064,471.92,370.45200000000006,2043.4
60,2014-03-25,459.146,1337.001590434356,-1036.658544830575,158.80295439621887,False,1,3,1,1728.9281428571428,2142.446516427456,5468.236,65.38,65.38,3960.358,705.562,129.568
61,2014-03-26,145.13000000000002,1337.62546626504,-1083.1042584074169,-109.39120785762293,False,2,3,1,968.4844285714287,1415.3052240396598,5468.236,65.38,459.146,5468.236,1561.0620000000001,576.7259999999999
62,2014-03-28,1823.8039999999999,1338.2497804902314,51.136306624054036,434.4179128857145,False,4,3,1,1144.6332857142859,1437.0242204104416,5468.236,65.38,145.13000000000002,590.7620000000001,741.9560000000001,21.36
63,2014-03-29,890.8409999999999,1338.874533144066,-506.5188721096741,58.48533896560798,False,5,3,1,684.7797142857142,603.058386528952,5468.236,65.38,1823.8039999999999,4109.816000000001,918.314,9.039999999999997
64,2014-03-30,1170.3220000000001,1339.499724040036,590.8577880332859,-760.0355120733218,False,6,3,1,785.6695714285714,618.852950736509,5468.236,65.38,890.8409999999999,464.09299999999996,2108.55,54.208
65,2014-03-31,1959.552,1340.1253529951684,333.7431660705508,285.6834809342806,False,0,3,1,930.5964285714284,764.1379306787164,5468.236,65.38,1170.3220000000001,945.064,370.78200000000004,37.784
66,2014-04-01,119.88799999999999,1340.7514201597937,-1992.1751905659662,771.3117704061724,False,1,4,2,938.3832857142855,754.0628736484135,5468.236,65.38,1959.552,65.38,471.92,95.59
67,2014-04-02,1458.558,1341.3779255331312,-84.5986905532504,201.77876502011918,False,2,4,2,1081.1564285714285,742.7302190346669,5468.236,65.38,119.88799999999999,459.146,3960.358,8.849999999999998
68,2014-04-03,233.45,1342.0048686578548,-1223.0038127983262,114.44894414047144,False,3,4,2,1093.7735714285714,724.710912203814,4109.816000000001,65.38,1458.558,145.13000000000002,5468.236,19.44
69,2014-04-04,475.844,1342.6322488548835,-579.5834006356125,-287.20484821927107,False,4,4,2,901.207857142857,675.8398584947039,4109.816000000001,65.38,233.45,1823.8039999999999,590.7620000000001,11.364
70,2014-04-05,5295.098,1343.2600653882228,3068.6869205275684,883.1510140842088,False,5,4,2,1530.3874285714285,1792.3751314029153,5295.098,65.38,475.844,890.8409999999999,4109.816000000001,55.672000000000004
71,2014-04-06,1650.6899999999998,1343.888317530827,-51.008216862897974,357.8098993320709,False,6,4,2,1599.0114285714285,1785.4743763790855,5295.098,65.38,5295.098,1170.3220000000001,464.09299999999996,19.456000000000003
72,2014-04-07,1021.17,1344.517004096242,-96.76580072225146,-226.58120337399077,False,0,4,2,1464.9568571428572,1789.1166026989804,5295.098,65.38,1650.6899999999998,1959.552,945.064,2203.151
73,2014-04-08,1958.75,1345.1461236253595,62.330320748068054,551.2735556265725,False,1,4,2,1727.6514285714281,1691.0150640364755,5295.098,119.88799999999999,1021.17,119.88799999999999,65.38,202.38400000000001
74,2014-04-11,1915.24,1345.7756746450304,-287.1964660954074,856.660791450377,False,4,4,2,1792.8917142857142,1687.7092865508278,5295.098,119.88799999999999,1958.75,1458.558,459.146,1345.892
75,2014-04-12,1912.123,1346.4056553174933,342.1370407472704,223.58030393523632,False,5,4,2,2032.7021428571427,1542.1829854212533,5295.098,119.88799999999999,1915.24,233.45,145.13000000000002,370.45200000000006
76,2014-04-13,638.576,1347.0360632699656,-754.4378172599858,45.97775399002035,False,6,4,2,2055.9495714285713,1515.8038289857802,5295.098,119.88799999999999,1912.123,475.844,1823.8039999999999,705.562
77,2014-04-15,294.71999999999997,1347.666895889483,-982.7664317947247,-70.18046409475824,False,1,4,2,1341.6098571428572,686.0327928173759,5295.098,119.88799999999999,638.576,5295.098,890.8409999999999,1561.0620000000001
78,2014-04-16,39.072,1348.298150502092,-1400.5118454696096,91.28569496751743,False,2,4,2,1111.3787142857143,821.9768485707106,5295.098,39.072,294.71999999999997,1650.6899999999998,1170.3220000000001,741.9560000000001
79,2014-04-18,1020.532,1348.9298244317702,-252.3532512973364,-76.04457313443368,False,4,4,2,1111.2875714285715,821.9885535224631,5295.098,39.072,39.072,1021.17,1959.552,918.314
80,2014-04-19,205.47,1349.561914955919,-1166.6240616550244,22.532146699105397,False,5,4,2,860.8190000000001,787.1004235680466,5295.098,39.072,1020.532,1958.75,119.88799999999999,2108.55
81,2014-04-20,1250.45,1350.1944193551183,-244.28466377892624,144.54024442380796,False,6,4,2,765.849,670.079102955513,5295.098,39.072,205.47,1915.24,1458.558,370.78200000000004
82,2014-04-21,845.3599999999999,1350.8273348706737,-937.3168493943339,431.84951452366,False,0,4,2,613.4542857142858,451.63497405822045,5295.098,39.072,1250.45,1912.123,233.45,471.92
83,2014-04-22,257.752,1351.460658598045,-794.935618962946,-298.77303963509894,False,1,4,2,559.0508571428571,470.64136788833963,5295.098,39.072,845.3599999999999,638.576,475.844,3960.358
84,2014-04-23,643.9799999999999,1352.0943874203242,-775.1078829858486,66.9934955655242,False,2,4,2,608.9451428571429,456.241139100594,1958.75,39.072,257.752,294.71999999999997,5295.098,5468.236
85,2014-04-25,2379.9939999999997,1352.7285182826772,779.2098115889539,248.05567012836855,False,4,4,2,943.3625714285714,739.1379440219199,2379.9939999999997,39.072,643.9799999999999,39.072,1650.6899999999998,590.7620000000001
86,2014-04-26,282.56800000000004,1353.3630480823276,-1130.4265575797667,59.63150949743908,False,5,4,2,837.9391428571428,777.9079906645823,2379.9939999999997,39.072,2379.9939999999997,1020.532,1021.17,4109.816000000001
87,2014-04-28,2578.476,1353.9979735592185,1503.651578756405,-279.1735523156233,False,0,4,2,1176.94,953.5761915057786,2578.476,39.072,282.56800000000004,205.47,1958.75,464.09299999999996
88,2014-04-29,768.844,1354.6332914050467,-1040.224184977588,454.43489357254134,False,1,4,2,1108.1391428571428,964.6976242628957,2578.476,39.072,2578.476,1250.45,1915.24,945.064
89,2014-04-30,1048.74,1355.2689983608177,-671.8456823848558,365.31668402403807,False,2,4,2,1137.1934285714285,958.5071167509841,2578.476,39.072,768.844,845.3599999999999,1912.123,65.38
90,2014-05-02,506.12000000000006,1355.905090916234,-1110.06638230748,260.281291391246,False,4,5,2,1172.6745714285714,924.5214458163124,2578.476,39.072,1048.74,257.752,638.576,459.146
91,2014-05-03,72.632,1356.5415652757185,-819.7840677209273,-464.1254975547913,False,5,5,2,1091.0534285714286,1001.0312228741674,2578.476,39.072,506.12000000000006,643.9799999999999,294.71999999999997,145.13000000000002
92,2014-05-04,187.432,1357.1784175046107,-1501.389910573698,331.6434930690873,False,6,5,2,777.8302857142859,864.1743442889498,2578.476,72.632,72.632,2379.9939999999997,39.072,1823.8039999999999
93,2014-05-05,260.977,1357.8156437922855,-1159.9788620447596,63.14021825247414,False,0,5,2,774.7458571428572,866.272645242136,2578.476,72.632,187.432,282.56800000000004,1020.532,890.8409999999999
94,2014-05-06,254.456,1358.4532401918577,-652.8128887472269,-451.1843514446308,False,1,5,2,442.743,353.14010498808744,2578.476,72.632,260.977,2578.476,205.47,1170.3220000000001
95,2014-05-07,1091.35,1359.0912027132997,-875.3948174734769,607.6536147601771,False,2,5,2,488.8152857142857,417.8792074625979,2578.476,72.632,254.456,768.844,1250.45,1959.552
96,2014-05-08,1799.9699999999998,1359.729527474,-91.63639600894149,531.8768685349414,False,3,5,2,596.1338571428571,628.8518984213537,2578.476,72.632,1091.35,1048.74,845.3599999999999,119.88799999999999
97,2014-05-09,394.48,1360.3682102676598,-995.5875047710837,29.69929450342397,False,4,5,2,580.1852857142857,632.9177863932268,2578.476,72.632,1799.9699999999998,506.12000000000006,257.752,1458.558
98,2014-05-10,2343.799,1361.0072465322285,1345.589272325837,-362.7975188580656,False,5,5,2,904.6377142857143,867.8850627179286,2578.476,72.632,394.48,72.632,643.9799999999999,233.45
99,2014-05-11,1642.8019999999997,1361.6466316405363,-39.964486932472,321.11985529193544,False,6,5,2,1112.5477142857142,841.3544033217531,2578.476,72.632,2343.799,187.432,2379.9939999999997,475.844
100,2014-05-12,734.846,1362.2863610638717,-467.0414505820264,-160.3989104818454,False,0,5,2,1180.2432857142855,778.1035131160698,2578.476,72.632,1642.8019999999997,260.977,282.56800000000004,5295.098
101,2014-05-13,898.3820000000001,1362.9264301534276,-1311.8445947548803,847.3001646014527,False,1,5,2,1272.232714285714,682.6174824347601,2343.799,72.632,734.846,254.456,2578.476,1650.6899999999998
102,2014-05-14,310.88000000000005,1363.5668341673156,-1228.801209171187,176.1143750038716,False,2,5,2,1160.7369999999999,774.6247681686481,2343.799,72.632,898.3820000000001,1091.35,768.844,1021.17
103,2014-05-16,289.28,1364.207567932795,-1039.9054870417272,-35.022080891067844,False,4,5,2,944.9241428571429,777.2873061878778,2343.799,72.632,310.88000000000005,1799.9699999999998,1048.74,1958.75
104,2014-05-17,91.67999999999999,1364.8486260645377,-1192.5044907403094,-80.66413532422825,False,5,5,2,901.6669999999998,820.2633609825148,2343.799,72.632,289.28,394.48,506.12000000000006,1915.24
105,2014-05-18,948.9480000000001,1365.490003146059,959.5991455030969,-1376.1411486491559,False,6,5,2,702.4025714285715,529.392495901623,2343.799,91.67999999999999,91.67999999999999,2343.799,72.632,1912.123
106,2014-05-19,91.62,1366.1316939259443,-1458.5738933282532,184.0621994023088,False,0,5,2,480.8051428571429,371.14795121775893,2343.799,91.62,948.9480000000001,1642.8019999999997,187.432,638.576
107,2014-05-20,320.10400000000004,1366.7736937458799,-1374.5860887595898,327.9163950137099,False,1,5,2,421.55628571428576,356.65574458372095,2343.799,91.62,91.62,734.846,260.977,294.71999999999997
108,2014-05-21,4264.328,1367.41599795291,1715.743241581968,1181.1687604651224,False,2,5,2,902.4057142857143,1510.2007811587737,4264.328,91.62,320.10400000000004,898.3820000000001,254.456,39.072
109,2014-05-22,180.93,1368.0586015523634,-1182.5548395232431,-4.573762029120189,False,3,5,2,883.8414285714288,1519.4544252894252,4264.328,91.62,4264.328,310.88000000000005,1091.35,1020.532
110,2014-05-23,323.75800000000004,1368.7014989309375,-546.6848396747276,-498.25865925620985,False,4,5,2,888.7668571428574,1517.2601863709715,4264.328,91.62,180.93,289.28,1799.9699999999998,205.47
111,2014-05-24,116.28,1369.3446843595875,-1221.0637806994705,-32.00090366011705,False,5,5,2,892.281142857143,1515.1332655401884,4264.328,91.62,323.75800000000004,91.67999999999999,394.48,1250.45
112,2014-05-25,119.53999999999998,1369.9881523044323,-993.9873697860913,-256.4607825183409,False,6,5,2,773.7942857142858,1542.1530764937822,4264.328,91.62,116.28,948.9480000000001,2343.799,845.3599999999999
113,2014-05-26,1325.718,1370.6318972955994,-826.6678083769663,781.753911081367,True,0,5,2,950.0940000000002,1521.572847064072,4264.328,91.62,119.53999999999998,91.62,1642.8019999999997,257.752
114,2014-05-27,2157.394,1371.2759138579072,-151.4471850207678,937.5652711628604,False,1,5,2,1212.564,1552.9303459983857,4264.328,91.62,1325.718,320.10400000000004,734.846,643.9799999999999
115,2014-05-28,221.96800000000002,1371.9201960414348,1090.6528234475763,-2240.6050194890113,False,2,5,2,635.084,796.1564783231985,4264.328,91.62,2157.394,4264.328,898.3820000000001,2379.9939999999997
116,2014-05-30,1924.913,1372.5647375910928,-27.57575367412211,579.9240160830293,False,4,5,2,884.2244285714286,896.8553533819992,4264.328,91.62,221.96800000000002,180.93,310.88000000000005,282.56800000000004
117,2014-05-31,773.7,1373.2095330614372,-682.2296566697323,82.72012360829513,False,5,5,2,948.5018571428571,865.5700497676706,4264.328,91.62,1924.913,323.75800000000004,289.28,2578.476
118,2014-06-01,5188.52,1373.854576951953,4670.045312366946,-855.3798893188984,False,6,6,2,1673.1075714285714,1737.0979443865428,5188.52,91.62,773.7,116.28,91.67999999999999,768.844
119,2014-06-02,738.598,1374.4998637173157,-952.6252613488075,316.7233976314917,False,0,6,2,1761.5444285714286,1658.8170487096982,5188.52,91.62,5188.52,119.53999999999998,948.9480000000001,1048.74
120,2014-06-03,741.336,1375.1453881188486,-575.9264435679535,-57.88294455089499,False,1,6,2,1678.0612857142858,1698.6336922380406,5188.52,116.28,738.598,1325.718,91.62,506.12000000000006
121,2014-06-04,456.272,1375.7911448417972,-714.6447659422053,-204.87437889959187,False,2,6,2,1435.0438571428572,1739.8153846511443,5188.52,116.28,741.336,2157.394,320.10400000000004,72.632
122,2014-06-06,1374.0010000000002,1376.4371285480881,-2.0456470616435407,-0.39048148644428693,False,4,6,2,1599.6200000000001,1658.5295436849074,5188.52,116.28,456.272,221.96800000000002,4264.328,187.432
123,2014-06-07,281.397,1377.083333962492,-1045.6930473831076,-49.9932865793844,False,5,6,2,1364.832,1719.9970925811667,5188.52,116.28,1374.0010000000002,1924.913,180.93,260.977
124,2014-06-08,2501.264,1377.7297558023286,774.9834503999812,348.5507937976904,False,6,6,2,1611.6268571428573,1744.8030800800443,5188.52,116.28,281.397,773.7,323.75800000000004,254.456
125,2014-06-09,5463.008000000001,1378.37638873152,2911.1031416065075,1173.5284696619733,False,0,6,2,1650.8394285714287,1839.1227755541372,5463.008000000001,119.53999999999998,2501.264,5188.52,116.28,1091.35
126,2014-06-10,491.55,1379.0232270919157,18.54540347468608,-906.0186305666018,False,1,6,2,1615.5468571428573,1861.7771123929265,5463.008000000001,221.96800000000002,5463.008000000001,738.598,119.53999999999998,1799.9699999999998
127,2014-06-13,14.52,1379.6702647167706,-1517.5182975510495,152.3680328342789,False,4,6,2,1511.7160000000003,1937.389159997805,5463.008000000001,14.52,491.55,741.336,1325.718,394.48
128,2014-06-14,212.94,1380.317495654348,-889.7908345979808,-277.5866610563671,False,5,6,2,1476.9542857142858,1961.5155266290667,5463.008000000001,14.52,14.52,456.272,2157.394,2343.799
129,2014-06-15,942.9739999999999,1380.9649139752469,-400.24029367809345,-37.750620297153546,False,6,6,2,1415.3790000000001,1972.0232386670802,5463.008000000001,14.52,212.94,1374.0010000000002,221.96800000000002,1642.8019999999997
130,2014-06-16,763.792,1381.612513819699,-818.7547490604376,200.93423524073864,False,0,6,2,1484.2925714285718,1933.8502528640333,5463.008000000001,14.52,942.9739999999999,281.397,1924.913,734.846
131,2014-06-17,3418.5020000000004,1382.2602893115413,2328.1138289450123,-291.8721182565532,False,1,6,2,1615.3265714285715,2042.2784117240938,5463.008000000001,14.52,763.792,2501.264,773.7,898.3820000000001
132,2014-06-18,139.8,1382.9082344787064,-330.30219754261094,-912.8060369360954,False,2,6,2,854.8682857142858,1179.6790045745088,5463.008000000001,14.52,3418.5020000000004,5463.008000000001,5188.52,310.88000000000005
133,2014-06-20,1828.9496000000001,1383.5563435166423,142.60302841621183,302.790228067146,False,4,6,2,1045.9253714285715,1218.6857595444221,5463.008000000001,14.52,139.8,491.55,738.598,289.28
134,2014-06-21,4107.443,1384.2046109879898,1659.6834187975744,1063.5549702144358,False,5,6,2,1630.6286571428573,1572.0007160019861,5463.008000000001,14.52,1828.9496000000001,14.52,741.336,91.67999999999999
135,2014-06-22,1975.498,1384.853031264242,3603.494378358364,-3012.849409622606,False,6,6,2,1882.4226571428571,1442.9373809850367,5463.008000000001,14.52,4107.443,212.94,456.272,948.9480000000001
136,2014-06-23,109.49600000000001,1385.5015985016587,-320.85773146374504,-955.1478670379137,False,0,6,2,1763.3543714285715,1562.7899234074619,5463.008000000001,14.52,1975.498,942.9739999999999,1374.0010000000002,91.62
137,2014-06-24,4.272,1386.1503081516232,-1426.2093035141868,44.3309953625635,False,1,6,2,1654.8515142857143,1666.6688249949916,5463.008000000001,4.272,109.49600000000001,763.792,281.397,320.10400000000004
138,2014-06-25,792.76,1386.7991563961202,-288.581871794949,-305.4572846011713,False,2,6,2,1279.7455142857143,1489.659748502563,5463.008000000001,4.272,4.272,3418.5020000000004,2501.264,4264.328
139,2014-06-27,616.14,1387.4481395144724,1293.4021908139384,-2064.7103303284107,False,4,6,2,1347.7940857142858,1438.9231647536703,4107.443,4.272,792.76,139.8,5463.008000000001,180.93
140,2014-06-28,1645.791,1388.0972541245994,187.03756632838133,70.65617954701906,False,5,6,2,1321.6285714285714,1430.355336820174,4107.443,4.272,616.14,1828.9496000000001,491.55,323.75800000000004
141,2014-06-29,46.67999999999999,1388.7464977739576,6.041804197537502,-1348.1083019714952,False,6,6,2,741.5195714285713,794.2024304927676,4107.443,4.272,1645.791,4107.443,14.52,116.28
142,2014-06-30,739.624,1389.395868348905,140.36605565603972,-790.1379240049447,False,0,6,2,564.9661428571428,583.6163184023184,4107.443,4.272,46.67999999999999,1975.498,212.94,119.53999999999998
